country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Romania,RO,2020-34,15-24yr,547,2052540,40.3,"TESSy COVID-19, national weekly data"
Romania,RO,2020-35,15-24yr,518,2052540,51.9,"TESSy COVID-19, national weekly data"
Romania,RO,2020-36,15-24yr,559,2052540,52.5,"TESSy COVID-19, national weekly data"
Romania,RO,2020-37,15-24yr,521,2052540,52.6,"TESSy COVID-19, national weekly data"
Romania,RO,2020-38,15-24yr,647,2052540,56.9,"TESSy COVID-19, national weekly data"
Romania,RO,2020-39,15-24yr,682,2052540,64.7,"TESSy COVID-19, national weekly data"
Romania,RO,2020-40,15-24yr,750,2052540,69.8,"TESSy COVID-19, national weekly data"
Romania,RO,2020-41,15-24yr,1344,2052540,102,"TESSy COVID-19, national weekly data"
Romania,RO,2020-42,15-24yr,1687,2052540,147.7,"TESSy COVID-19, national weekly data"
Romania,RO,2020-43,15-24yr,1955,2052540,177.4,"TESSy COVID-19, national weekly data"
Romania,RO,2020-44,15-24yr,2162,2052540,200.6,"TESSy COVID-19, national weekly data"
Romania,RO,2020-45,15-24yr,3228,2052540,262.6,"TESSy COVID-19, national weekly data"
